Unit #,"time, in cycles",opset1,opset2,opset3,snsr1,snsr2,snsr3,snsr4,snsr5,snsr6,snsr7,snsr8,snsr9,snsr10,snsr11,snsr12,snsr13,snsr14,snsr15,snsr16,snsr17,snsr18,snsr19,snsr20,snsr21,Max,RUL
96,232,-0.0002,0.0003,100,518.67,643.17,1592.56,1414.33,14.62,21.61,553.38,2388.08,9054.7,1.3,47.51,521.13,2388.14,8137.72,8.4423,0.03,394,2388,100,38.84,23.3073,336,104
96,233,0.0012,0,100,518.67,643.2,1584.32,1407.07,14.62,21.61,553.63,2388.12,9057.75,1.3,47.63,521.27,2388.09,8135.41,8.4183,0.03,393,2388,100,38.65,23.24,336,103
96,234,-0.0018,0.0002,100,518.67,643.17,1589.45,1408.28,14.62,21.61,552.78,2388.14,9058.49,1.3,47.57,521.43,2388.14,8138.71,8.4404,0.03,394,2388,100,38.85,23.2418,336,102
96,235,-0.0023,0.0005,100,518.67,642.96,1591.53,1408.34,14.62,21.61,552.68,2388.07,9052.5,1.3,47.66,521.41,2388.12,8141.38,8.4456,0.03,393,2388,100,38.62,23.3015,336,101
96,236,0.0005,-0.0003,100,518.67,643.16,1589.64,1414.52,14.62,21.61,553.01,2388.11,9054.24,1.3,47.39,521.46,2388.12,8134.91,8.4151,0.03,391,2388,100,38.66,23.3819,336,100
96,237,-0.0017,-0.0001,100,518.67,642.58,1591.62,1405,14.62,21.61,553.62,2388.11,9063.02,1.3,47.66,521.32,2388.12,8139.58,8.4404,0.03,395,2388,100,38.88,23.3065,336,99
96,238,-0.0038,0.0004,100,518.67,642.41,1593.96,1412.58,14.62,21.61,552.59,2388.12,9067.14,1.3,47.68,521.3,2388.15,8133.56,8.4333,0.03,393,2388,100,38.83,23.4173,336,98
96,239,-0.0001,0.0004,100,518.67,642.97,1594.68,1410.88,14.62,21.61,552.93,2388.1,9061.23,1.3,47.53,521.55,2388.12,8132.82,8.4041,0.03,394,2388,100,38.84,23.2292,336,97
96,240,0,0.0005,100,518.67,642.87,1598.59,1411.03,14.62,21.61,552.78,2388.08,9060.45,1.3,47.55,521.56,2388.14,8134.49,8.462,0.03,394,2388,100,38.66,23.2819,336,96
96,241,-0.0012,0.0004,100,518.67,642.88,1587.66,1404.53,14.62,21.61,552.72,2388.16,9053.16,1.3,47.57,521.12,2388.08,8140.01,8.4329,0.03,393,2388,100,38.83,23.3471,336,95
96,242,0.0029,0,100,518.67,642.17,1591.52,1414,14.62,21.61,554.4,2388.11,9063.79,1.3,47.55,521.43,2388.08,8143.83,8.4359,0.03,394,2388,100,38.63,23.2846,336,94
96,243,0.0009,-0.0001,100,518.67,642.27,1590.26,1416.24,14.62,21.61,552.74,2388.11,9061.34,1.3,47.78,520.8,2388.12,8135.93,8.4539,0.03,395,2388,100,38.73,23.2862,336,93
96,244,-0.0038,0.0002,100,518.67,643.05,1590.19,1403.31,14.62,21.61,552.63,2388.09,9061.4,1.3,47.52,521.81,2388.15,8140.08,8.4501,0.03,394,2388,100,38.81,23.1947,336,92
96,245,-0.0018,0.0004,100,518.67,642.88,1604.56,1414.27,14.62,21.61,553,2388.1,9062.81,1.3,47.68,521.38,2388.12,8141.63,8.4276,0.03,392,2388,100,38.81,23.282,336,91
96,246,-0.0004,-0.0001,100,518.67,643.03,1588.51,1410.97,14.62,21.61,552.7,2388.15,9058.53,1.3,47.67,521.34,2388.14,8133.79,8.4498,0.03,392,2388,100,38.86,23.3789,336,90
96,247,0.003,-0.0003,100,518.67,642.77,1593.93,1410.02,14.62,21.61,553.2,2388.12,9060.36,1.3,47.72,521.15,2388.11,8132.92,8.4784,0.03,394,2388,100,38.86,23.2371,336,89
96,248,0.002,-0.0002,100,518.67,642.77,1584.2,1408.09,14.62,21.61,553.5,2388.12,9061.66,1.3,47.78,521.42,2388.14,8137.55,8.4823,0.03,394,2388,100,38.8,23.3245,336,88
96,249,-0.0005,-0.0003,100,518.67,643.17,1594.95,1414.47,14.62,21.61,553.34,2388.19,9064.92,1.3,47.54,520.56,2388.06,8144.54,8.4858,0.03,393,2388,100,38.94,23.1804,336,87
96,250,0.0038,0.0002,100,518.67,642.39,1590.68,1411.92,14.62,21.61,553.14,2388.15,9059.64,1.3,47.53,520.81,2388.17,8143.74,8.464,0.03,394,2388,100,38.65,23.1816,336,86
96,251,0.0012,-0.0004,100,518.67,643.34,1586.82,1416.93,14.62,21.61,552.85,2388.15,9058.15,1.3,47.61,521.13,2388.12,8138.63,8.4626,0.03,394,2388,100,38.65,23.2542,336,85
96,252,0.0009,0.0001,100,518.67,643.35,1595.03,1405.56,14.62,21.61,553.64,2388.13,9050.99,1.3,47.52,521.04,2388.15,8138.44,8.4029,0.03,393,2388,100,38.65,23.3074,336,84
96,253,0.0014,-0.0004,100,518.67,642.76,1595.07,1421.42,14.62,21.61,552.57,2388.12,9061.84,1.3,47.73,520.95,2388.12,8133.23,8.4703,0.03,394,2388,100,38.81,23.2332,336,83
96,254,0.0014,-0.0001,100,518.67,642.79,1589.76,1414.03,14.62,21.61,553.65,2388.11,9061.44,1.3,47.58,521.42,2388.14,8135.51,8.4873,0.03,394,2388,100,38.72,23.1492,336,82
96,255,0.0041,-0.0001,100,518.67,642.96,1592.41,1416.77,14.62,21.61,552.67,2388.12,9059.03,1.3,47.77,520.43,2388.16,8140.04,8.4561,0.03,394,2388,100,38.65,23.3182,336,81
96,256,-0.0011,0,100,518.67,642.62,1597.4,1413.34,14.62,21.61,553.13,2388.13,9062.95,1.3,47.77,520.93,2388.17,8140.23,8.4471,0.03,394,2388,100,38.8,23.2637,336,80
96,257,-0.0022,0.0001,100,518.67,642.74,1589.9,1411.28,14.62,21.61,553.52,2388.17,9061.04,1.3,47.62,520.88,2388.2,8135.22,8.4438,0.03,394,2388,100,38.86,23.1841,336,79
96,258,0.003,-0.0001,100,518.67,642.4,1590.06,1408.76,14.62,21.61,553.33,2388.12,9060.64,1.3,47.56,520.93,2388.1,8134.14,8.428,0.03,394,2388,100,38.72,23.2828,336,78
96,259,-0.0014,0.0001,100,518.67,642.48,1582.05,1420.36,14.62,21.61,553.63,2388.14,9053.3,1.3,47.71,521.62,2388.13,8138.73,8.4812,0.03,396,2388,100,38.74,23.2121,336,77
96,260,0.0019,-0.0003,100,518.67,642.74,1592.98,1414.04,14.62,21.61,552.96,2388.07,9061.14,1.3,47.51,520.97,2388.07,8139.49,8.4968,0.03,395,2388,100,38.62,23.1429,336,76
96,261,0.0028,0.0002,100,518.67,642.5,1597.06,1416.29,14.62,21.61,553.38,2388.11,9063.72,1.3,47.53,521.09,2388.16,8138.64,8.4158,0.03,395,2388,100,38.78,23.2603,336,75
96,262,0.0007,0.0002,100,518.67,642.73,1599.76,1415.68,14.62,21.61,552.64,2388.15,9069.35,1.3,47.62,521.31,2388.12,8140.16,8.4558,0.03,394,2388,100,38.67,23.2402,336,74
96,263,-0.0035,0.0004,100,518.67,642.37,1588.69,1414.29,14.62,21.61,552.67,2388.1,9058.94,1.3,47.64,521.13,2388.15,8134.37,8.4609,0.03,393,2388,100,38.8,23.2598,336,73
96,264,0.0042,-0.0001,100,518.67,642.56,1589.79,1408.63,14.62,21.61,552.55,2388.15,9060.33,1.3,47.77,520.78,2388.12,8138.69,8.4492,0.03,394,2388,100,38.73,23.2889,336,72
96,265,0.0005,0.0001,100,518.67,642.85,1590.86,1412.99,14.62,21.61,552.94,2388.12,9057.1,1.3,47.86,520.92,2388.04,8137.8,8.4759,0.03,395,2388,100,38.8,23.2587,336,71
96,266,0.0019,0.0001,100,518.67,642.96,1591.67,1415.19,14.62,21.61,552.96,2388.15,9064.08,1.3,47.88,520.39,2388.17,8138.45,8.4645,0.03,394,2388,100,38.58,23.2004,336,70
96,267,-0.002,-0.0002,100,518.67,642.74,1591.84,1422.18,14.62,21.61,552.98,2388.11,9062.66,1.3,47.65,521.2,2388.12,8138.08,8.4632,0.03,394,2388,100,38.55,23.2158,336,69
96,268,-0.0004,-0.0005,100,518.67,642.56,1594.89,1406.85,14.62,21.61,553.8,2388.11,9060.55,1.3,47.68,521.06,2388.18,8135.63,8.4387,0.03,394,2388,100,38.78,23.2077,336,68
96,269,-0.0001,0.0002,100,518.67,642.88,1591.78,1412.08,14.62,21.61,552.93,2388.11,9061.66,1.3,47.77,520.97,2388.14,8138.41,8.4476,0.03,394,2388,100,38.71,23.1073,336,67
96,270,-0.0007,0.0003,100,518.67,643.24,1592.6,1415.18,14.62,21.61,552.94,2388.15,9068.55,1.3,47.62,520.99,2388.18,8135.78,8.4505,0.03,392,2388,100,38.6,23.2532,336,66
96,271,0.0009,0.0005,100,518.67,643.15,1593,1406.1,14.62,21.61,553.01,2388.14,9061.32,1.3,47.72,520.98,2388.17,8137.25,8.4977,0.03,393,2388,100,38.77,23.117,336,65
96,272,-0.0004,-0.0004,100,518.67,642.96,1585.65,1414.21,14.62,21.61,552.4,2388.11,9062.27,1.3,47.78,520.77,2388.12,8141.48,8.4686,0.03,393,2388,100,38.76,23.2366,336,64
96,273,-0.0004,0.0002,100,518.67,643.32,1599.47,1413.71,14.62,21.61,553.26,2388.15,9062.13,1.3,47.62,520.53,2388.13,8141.75,8.4588,0.03,395,2388,100,38.86,23.0915,336,63
96,274,0.002,-0.0001,100,518.67,642.65,1595.03,1413.64,14.62,21.61,552.76,2388.15,9070.82,1.3,47.74,520.76,2388.19,8141.99,8.4717,0.03,395,2388,100,38.6,23.1534,336,62
96,275,0.0003,0.0003,100,518.67,642.91,1595.86,1410.38,14.62,21.61,552.33,2388.12,9058.77,1.3,47.82,520.55,2388.12,8134.82,8.4634,0.03,393,2388,100,38.74,23.2818,336,61
96,276,-0.0013,0.0003,100,518.67,642.88,1603.35,1416.09,14.62,21.61,552.78,2388.2,9063.77,1.3,47.67,520.27,2388.14,8142.68,8.4777,0.03,394,2388,100,38.61,23.2954,336,60
96,277,-0.0013,0.0005,100,518.67,643.07,1592.24,1418.79,14.62,21.61,553.2,2388.18,9059.8,1.3,47.94,520.41,2388.17,8141.37,8.4899,0.03,395,2388,100,38.73,23.2931,336,59
96,278,-0.0015,-0.0002,100,518.67,642.97,1589.3,1414.27,14.62,21.61,552.7,2388.11,9063.55,1.3,47.7,520.95,2388.1,8139.96,8.4559,0.03,396,2388,100,38.61,23.2727,336,58
96,279,-0.0014,0.0002,100,518.67,642.86,1600.83,1416.58,14.62,21.61,553.41,2388.13,9064.81,1.3,47.73,520.43,2388.15,8135.43,8.4716,0.03,394,2388,100,38.74,23.1914,336,57
96,280,0.0005,0.0005,100,518.67,642.85,1593.45,1420.77,14.62,21.61,552.36,2388.16,9061.63,1.3,47.87,520.53,2388.21,8144.3,8.4744,0.03,394,2388,100,38.75,23.3031,336,56
96,281,0.0022,-0.0001,100,518.67,642.96,1589.04,1409.52,14.62,21.61,552.28,2388.15,9061.95,1.3,47.88,521.59,2388.12,8142.77,8.4537,0.03,394,2388,100,38.76,23.25,336,55
96,282,0.0034,0.0003,100,518.67,642.71,1593.79,1416.24,14.62,21.61,552.27,2388.09,9065.04,1.3,47.85,520.5,2388.12,8139.91,8.4415,0.03,395,2388,100,38.7,23.193,336,54
96,283,-0.0009,0,100,518.67,643.19,1593.18,1421.4,14.62,21.61,553.39,2388.11,9069.47,1.3,47.8,520.26,2388.23,8138.12,8.4922,0.03,394,2388,100,38.87,23.1892,336,53
96,284,-0.0024,0.0002,100,518.67,643.3,1602.23,1413.76,14.62,21.61,552.09,2388.12,9066.62,1.3,47.72,520.59,2388.11,8141.39,8.4749,0.03,395,2388,100,38.53,23.3001,336,52
96,285,-0.0038,0.0001,100,518.67,642.52,1593.16,1415.2,14.62,21.61,552,2388.2,9068.67,1.3,47.77,520.74,2388.16,8144.54,8.4857,0.03,394,2388,100,38.73,23.1449,336,51
96,286,0.0021,0.0002,100,518.67,642.84,1601.01,1416.19,14.62,21.61,552.56,2388.15,9067.6,1.3,47.91,520.16,2388.17,8140.08,8.502,0.03,395,2388,100,38.59,23.1976,336,50
96,287,0.0035,-0.0002,100,518.67,642.92,1599.22,1418.5,14.62,21.61,552.71,2388.18,9065.88,1.3,47.86,520.88,2388.12,8140.46,8.5066,0.03,396,2388,100,38.73,23.1783,336,49
96,288,0.0038,-0.0001,100,518.67,643.1,1598.31,1421.8,14.62,21.61,552.74,2388.12,9069.11,1.3,47.71,520.71,2388.16,8139.41,8.4958,0.03,396,2388,100,38.85,23.2128,336,48
96,289,0.0024,-0.0004,100,518.67,643.48,1589.88,1417.83,14.62,21.61,552.31,2388.24,9059.58,1.3,47.91,520.68,2388.21,8139.73,8.4471,0.03,395,2388,100,38.76,23.0072,336,47
96,290,-0.0003,-0.0001,100,518.67,643.32,1599.77,1421.42,14.62,21.61,553.32,2388.21,9063.24,1.3,47.93,520.51,2388.13,8135.35,8.4582,0.03,395,2388,100,38.6,23.273,336,46
96,291,0.0026,-0.0003,100,518.67,642.44,1599.32,1426.5,14.62,21.61,552.71,2388.18,9067.2,1.3,47.88,520.73,2388.19,8140.33,8.464,0.03,397,2388,100,38.55,23.2071,336,45
96,292,0.0025,-0.0004,100,518.67,643.22,1599.71,1417.07,14.62,21.61,552.6,2388.18,9067.72,1.3,47.86,520.47,2388.13,8141.6,8.4644,0.03,395,2388,100,38.67,23.1544,336,44
96,293,-0.0017,0.0001,100,518.67,643.57,1596.51,1421.48,14.62,21.61,551.64,2388.2,9064.5,1.3,47.74,520.77,2388.11,8134.85,8.466,0.03,394,2388,100,38.46,23.114,336,43
96,294,-0.002,0.0003,100,518.67,643.67,1601.09,1412.83,14.62,21.61,552.95,2388.14,9067.71,1.3,47.93,520.15,2388.22,8144.73,8.4812,0.03,394,2388,100,38.57,23.1354,336,42
96,295,-0.0021,-0.0004,100,518.67,643.64,1601.01,1417.53,14.62,21.61,552.74,2388.23,9066.39,1.3,47.81,520.44,2388.18,8143.83,8.4699,0.03,396,2388,100,38.46,23.2896,336,41
96,296,0.0007,0.0003,100,518.67,643.34,1599.4,1427.1,14.62,21.61,552.06,2388.15,9054.91,1.3,47.73,521.19,2388.19,8145.42,8.4935,0.03,392,2388,100,38.61,23.1054,336,40
96,297,-0.0021,0.0002,100,518.67,643.15,1594.18,1416.14,14.62,21.61,552.01,2388.18,9070.58,1.3,47.88,520.15,2388.23,8136.41,8.4663,0.03,396,2388,100,38.44,23.1551,336,39
96,298,0.0001,0,100,518.67,643.34,1602.08,1428.24,14.62,21.61,552.46,2388.17,9067.22,1.3,47.87,520.98,2388.15,8138.05,8.4852,0.03,396,2388,100,38.57,23.1607,336,38
96,299,-0.0004,-0.0001,100,518.67,642.91,1608.62,1418.54,14.62,21.61,552.12,2388.18,9061.81,1.3,47.93,520.65,2388.17,8138.86,8.4851,0.03,395,2388,100,38.64,23.2477,336,37
96,300,-0.0009,-0.0001,100,518.67,643.29,1601.55,1417.98,14.62,21.61,551.45,2388.2,9069.31,1.3,47.79,521.02,2388.18,8142.51,8.5295,0.03,395,2388,100,38.7,23.1168,336,36
96,301,-0.0025,-0.0004,100,518.67,643.82,1600.94,1428.54,14.62,21.61,552.32,2388.15,9071.12,1.3,47.85,520.84,2388.19,8144.59,8.5172,0.03,393,2388,100,38.61,23.1598,336,35
96,302,0.0008,0.0005,100,518.67,643.51,1595.33,1413.99,14.62,21.61,552.03,2388.21,9064.78,1.3,47.92,520.94,2388.17,8140.47,8.4821,0.03,396,2388,100,38.58,23.1788,336,34
96,303,-0.0045,0.0002,100,518.67,643.43,1601.56,1419.64,14.62,21.61,552.52,2388.21,9064.74,1.3,48.03,520.16,2388.24,8139.25,8.4888,0.03,396,2388,100,38.58,23.1447,336,33
96,304,0.0018,-0.0001,100,518.67,643.5,1600.37,1423.31,14.62,21.61,551.83,2388.22,9068.54,1.3,48.13,520.45,2388.19,8146.04,8.5028,0.03,394,2388,100,38.5,23.2297,336,32
96,305,-0.0013,-0.0001,100,518.67,643.21,1591.05,1425.69,14.62,21.61,552.46,2388.15,9059.71,1.3,47.91,520.05,2388.21,8140.97,8.5092,0.03,393,2388,100,38.73,23.1561,336,31
96,306,-0.0012,-0.0003,100,518.67,643.73,1596.28,1418.72,14.62,21.61,552.27,2388.18,9068.24,1.3,47.95,520.48,2388.14,8138.32,8.4708,0.03,394,2388,100,38.7,23.2241,336,30
96,307,0.0034,-0.0003,100,518.67,643.14,1590.44,1420.58,14.62,21.61,551.68,2388.18,9064.16,1.3,47.87,519.82,2388.15,8138.09,8.5084,0.03,394,2388,100,38.6,23.2222,336,29
96,308,0,0.0002,100,518.67,643.26,1601.04,1425.46,14.62,21.61,552.35,2388.22,9071.81,1.3,48,520.77,2388.19,8145.81,8.4763,0.03,394,2388,100,38.5,23.137,336,28
96,309,-0.0012,0.0003,100,518.67,643.23,1595.06,1423.02,14.62,21.61,552.02,2388.25,9068.47,1.3,48,520.91,2388.19,8140.36,8.5269,0.03,396,2388,100,38.48,23.1215,336,27
96,310,-0.0018,0.0004,100,518.67,642.97,1592.28,1417.02,14.62,21.61,551.78,2388.15,9075.63,1.3,48.11,520.13,2388.24,8135.02,8.496,0.03,398,2388,100,38.6,23.1111,336,26
96,311,0.0028,-0.0002,100,518.67,643.07,1597.94,1420.88,14.62,21.61,552.34,2388.19,9063.69,1.3,48.03,520.72,2388.22,8143.33,8.4897,0.03,395,2388,100,38.47,23.1538,336,25
96,312,0.0018,0.0005,100,518.67,643.57,1596.22,1421.81,14.62,21.61,551.16,2388.22,9073.59,1.3,47.99,520.35,2388.19,8135.27,8.4472,0.03,396,2388,100,38.41,23.1584,336,24
96,313,-0.0024,0.0001,100,518.67,643.67,1599.44,1417.06,14.62,21.61,551.91,2388.19,9065.93,1.3,47.92,520.28,2388.22,8144.75,8.5067,0.03,395,2388,100,38.62,23.1101,336,23
96,314,0.003,0.0001,100,518.67,643.66,1599.37,1425.25,14.62,21.61,552.15,2388.19,9063.24,1.3,48.1,519.59,2388.22,8141.07,8.4917,0.03,397,2388,100,38.41,23.1374,336,22
96,315,0.0008,0.0001,100,518.67,643.89,1596.52,1419.81,14.62,21.61,551.27,2388.26,9061.37,1.3,47.88,519.82,2388.14,8142.63,8.5116,0.03,394,2388,100,38.53,23.1329,336,21
96,316,-0.0002,0,100,518.67,643.32,1594.62,1416.36,14.62,21.61,552.22,2388.21,9068.3,1.3,48.07,520.61,2388.2,8141.09,8.4946,0.03,396,2388,100,38.57,23.0648,336,20
96,317,-0.0008,0.0001,100,518.67,643.43,1602.6,1423.25,14.62,21.61,551.61,2388.2,9076.05,1.3,48.07,519.81,2388.19,8139.6,8.508,0.03,396,2388,100,38.42,23.1558,336,19
96,318,0.0006,0.0003,100,518.67,643.01,1599.14,1416.3,14.62,21.61,551.87,2388.16,9069.61,1.3,48.02,520.02,2388.23,8143.24,8.4865,0.03,397,2388,100,38.57,23.1202,336,18
96,319,0.0001,-0.0002,100,518.67,643.34,1592.75,1423.84,14.62,21.61,552.01,2388.2,9069.04,1.3,47.88,520.05,2388.18,8140.3,8.475,0.03,397,2388,100,38.45,23.0792,336,17
96,320,0.0008,-0.0003,100,518.67,643.24,1594.58,1428.81,14.62,21.61,551.54,2388.26,9067.99,1.3,47.99,520.19,2388.25,8141.4,8.5188,0.03,396,2388,100,38.55,23.0632,336,16
96,321,-0.0022,-0.0002,100,518.67,643.48,1591.28,1424.22,14.62,21.61,552.05,2388.19,9073.42,1.3,47.98,520.73,2388.23,8143.73,8.4949,0.03,395,2388,100,38.5,23.0989,336,15
96,322,-0.0012,0,100,518.67,643.84,1592.24,1420.86,14.62,21.61,551.95,2388.22,9064.5,1.3,48.11,520.27,2388.23,8144.46,8.5024,0.03,396,2388,100,38.41,23.1199,336,14
96,323,-0.0034,0.0002,100,518.67,643.13,1598.09,1428.51,14.62,21.61,551.75,2388.15,9070.76,1.3,48.21,520.26,2388.24,8141.69,8.4715,0.03,396,2388,100,38.37,23.1919,336,13
96,324,0.0003,0,100,518.67,643.85,1603.01,1428.1,14.62,21.61,551.92,2388.27,9069.3,1.3,48.05,520.3,2388.21,8144.13,8.4761,0.03,395,2388,100,38.47,23.0053,336,12
96,325,-0.0019,0.0005,100,518.67,643.57,1602.58,1429.81,14.62,21.61,551.29,2388.25,9069.77,1.3,48.16,519.72,2388.22,8143.15,8.5615,0.03,396,2388,100,38.55,22.8942,336,11
96,326,0.001,0.0001,100,518.67,643.72,1591.42,1425.74,14.62,21.61,551.35,2388.22,9064.41,1.3,48.05,519.97,2388.23,8145.9,8.5195,0.03,395,2388,100,38.39,23.1027,336,10
96,327,0.0019,0,100,518.67,643.69,1604.73,1430.58,14.62,21.61,551.5,2388.24,9064.7,1.3,47.99,520.09,2388.22,8141,8.5208,0.03,395,2388,100,38.4,23.0722,336,9
96,328,-0.0001,0.0005,100,518.67,643.62,1598.42,1430.42,14.62,21.61,550.82,2388.22,9069.87,1.3,48.03,519.14,2388.28,8136.92,8.5124,0.03,397,2388,100,38.38,23.1484,336,8
96,329,0.0025,0.0002,100,518.67,643.43,1599.78,1426.81,14.62,21.61,551.5,2388.26,9068.69,1.3,48.26,519.88,2388.22,8142.85,8.5264,0.03,397,2388,100,38.42,23.072,336,7
96,330,0.0028,-0.0002,100,518.67,644,1602.21,1432.39,14.62,21.61,551.43,2388.23,9075.54,1.3,48.14,519.99,2388.23,8144.98,8.5336,0.03,395,2388,100,38.5,23.0216,336,6
96,331,-0.001,0.0002,100,518.67,643.88,1601.34,1431.16,14.62,21.61,551.52,2388.25,9071.86,1.3,48.02,520.23,2388.27,8143.42,8.5055,0.03,395,2388,100,38.27,23.0869,336,5
96,332,-0.0034,0.0005,100,518.67,643.45,1603.59,1432.65,14.62,21.61,551.38,2388.25,9075.89,1.3,48.13,519.47,2388.25,8142.08,8.5109,0.03,395,2388,100,38.53,23.0965,336,4
96,333,0.0015,0.0004,100,518.67,644.2,1603.88,1426.93,14.62,21.61,551.45,2388.21,9073.41,1.3,48.08,519.49,2388.2,8140.98,8.5158,0.03,396,2388,100,38.3,23.0309,336,3
96,334,-0.0028,-0.0002,100,518.67,643.62,1599.47,1431.08,14.62,21.61,551.14,2388.22,9077.86,1.3,48.22,519.48,2388.27,8145.65,8.5165,0.03,395,2388,100,38.63,23.1059,336,2
96,335,0.0001,0.0005,100,518.67,644.13,1595.57,1430.52,14.62,21.61,551.64,2388.24,9075.38,1.3,48.1,519.61,2388.25,8143.74,8.5615,0.03,396,2388,100,38.51,23.0118,336,1
96,336,-0.0031,-0.0005,100,518.67,643.74,1599.2,1432.12,14.62,21.61,550.78,2388.28,9075.64,1.3,48.17,519.18,2388.24,8144.03,8.5022,0.03,397,2388,100,38.36,23.0258,336,0
97,1,-0.0038,0.0003,100,518.67,642.01,1581.83,1395.4,14.62,21.61,554.31,2388.04,9044.3,1.3,47.21,522.34,2388.05,8130.81,8.4027,0.03,391,2388,100,38.94,23.3732,202,201
97,2,-0.0018,-0.0001,100,518.67,641.99,1582.99,1402.05,14.62,21.61,554.67,2388.03,9049.88,1.3,47.2,522.06,2388.08,8131.43,8.4072,0.03,392,2388,100,39.14,23.3984,202,200
97,3,-0.0045,-0.0002,100,518.67,641.9,1586.14,1403.8,14.62,21.61,554.1,2388.07,9047.9,1.3,47.35,522.66,2388.1,8129.52,8.418,0.03,392,2388,100,38.97,23.4038,202,199
97,4,0.0022,0.0006,100,518.67,642.59,1594.96,1406.16,14.62,21.61,554.06,2388.03,9042.72,1.3,47.31,522.45,2388.06,8131.14,8.4305,0.03,393,2388,100,39.02,23.3398,202,198
97,5,-0.0028,-0.0002,100,518.67,641.89,1587.52,1406.07,14.62,21.61,553.72,2388.03,9047.37,1.3,47.38,521.56,2388,8130.03,8.4265,0.03,393,2388,100,38.92,23.418,202,197
97,6,-0.0002,-0.0002,100,518.67,642.32,1590.17,1401.05,14.62,21.61,553.86,2387.98,9047.21,1.3,47.43,522.39,2388.05,8130.17,8.3876,0.03,392,2388,100,39.01,23.3886,202,196
97,7,-0.0007,-0.0001,100,518.67,642.54,1583.02,1398.34,14.62,21.61,553.77,2388.12,9053.04,1.3,47.39,521.82,2388.12,8126.5,8.4383,0.03,392,2388,100,38.77,23.3925,202,195
97,8,0.0003,0.0002,100,518.67,642.73,1579.57,1401.22,14.62,21.61,554.02,2388.09,9045.21,1.3,47.41,522.2,2388.08,8132.09,8.4099,0.03,393,2388,100,39.03,23.3544,202,194
97,9,0.0022,-0.0001,100,518.67,641.96,1582.75,1398.52,14.62,21.61,554.53,2388.08,9045.33,1.3,47.32,522.35,2388.05,8125.16,8.4161,0.03,393,2388,100,38.97,23.2468,202,193
97,10,-0.0023,-0.0002,100,518.67,641.93,1598.1,1403.44,14.62,21.61,553.97,2388.01,9048.87,1.3,47.35,522.16,2388.04,8125.38,8.4523,0.03,392,2388,100,38.94,23.3577,202,192
97,11,0.0005,0.0005,100,518.67,641.95,1584.54,1405.54,14.62,21.61,553.65,2388.1,9047.44,1.3,47.38,521.95,2388.04,8128.82,8.3942,0.03,391,2388,100,38.99,23.4374,202,191
97,12,-0.0011,0.0005,100,518.67,641.5,1580.53,1401.88,14.62,21.61,553.84,2388.07,9040.75,1.3,47.14,521.87,2387.99,8129.84,8.4069,0.03,392,2388,100,38.89,23.4323,202,190
97,13,0.0009,0.0002,100,518.67,642.7,1586.64,1403.52,14.62,21.61,554.05,2388.08,9045.79,1.3,47.22,522.11,2388.11,8127.41,8.4081,0.03,392,2388,100,39.04,23.3943,202,189
97,14,-0.0039,-0.0004,100,518.67,642.07,1588.87,1398.31,14.62,21.61,553.41,2388.03,9040.54,1.3,47.48,521.63,2388.06,8129.64,8.4053,0.03,392,2388,100,39.02,23.3606,202,188
97,15,-0.0012,-0.0003,100,518.67,642.34,1588.75,1397.36,14.62,21.61,554.5,2388,9042.57,1.3,47.27,522.08,2388.11,8135.82,8.407,0.03,392,2388,100,38.93,23.3041,202,187
97,16,0.0021,0,100,518.67,642.67,1589.57,1404.74,14.62,21.61,553.76,2388.11,9044.35,1.3,47.28,522.21,2388.04,8133.47,8.3861,0.03,394,2388,100,39.13,23.2773,202,186
97,17,0.003,0.0004,100,518.67,642,1588.51,1403.5,14.62,21.61,554.61,2388.03,9051.77,1.3,47.27,522.19,2388.09,8137.81,8.4161,0.03,393,2388,100,38.77,23.3928,202,185
97,18,0.0012,0.0004,100,518.67,641.96,1586.29,1402.01,14.62,21.61,554.29,2388.03,9042.52,1.3,47.47,521.85,2387.99,8126.33,8.4214,0.03,391,2388,100,38.95,23.3779,202,184
97,19,0.0023,-0.0003,100,518.67,642.51,1583.71,1402.82,14.62,21.61,554.33,2388.01,9049.23,1.3,47.24,521.94,2387.99,8128.35,8.418,0.03,393,2388,100,39.16,23.4388,202,183
97,20,-0.0041,-0.0003,100,518.67,642.15,1586.86,1397.18,14.62,21.61,554.42,2388.02,9048.79,1.3,47.23,521.31,2388.03,8137.16,8.4143,0.03,391,2388,100,39.22,23.3733,202,182
97,21,0.0022,-0.0004,100,518.67,642.23,1591.1,1399.15,14.62,21.61,553.79,2388.03,9044.82,1.3,47.32,521.73,2388.04,8126.9,8.438,0.03,392,2388,100,38.93,23.4223,202,181
97,22,-0.0021,0.0002,100,518.67,642.24,1584.77,1395.62,14.62,21.61,553.72,2388.04,9054.45,1.3,47.25,521.58,2388.08,8127.75,8.412,0.03,393,2388,100,38.85,23.4,202,180
97,23,0.0005,-0.0004,100,518.67,642.21,1585.04,1403.2,14.62,21.61,553.99,2388.07,9047.1,1.3,47.13,521.87,2388.09,8122.81,8.4514,0.03,392,2388,100,39.12,23.3667,202,179
97,24,0.0002,-0.0002,100,518.67,642.81,1583.14,1399.74,14.62,21.61,554.44,2388.08,9045.83,1.3,47.32,522.15,2388.03,8130.05,8.4141,0.03,391,2388,100,38.95,23.424,202,178
